ruta,tamano_bytes,motivo
"Proyecto Host IA 3.0/TESTS/test_gestion_inteligente_stock_3051_3052_3053_3054.py",2331,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_gestion_inteligente_stock_3051_3052_3053_3054_3055_3056.py",2936,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_gestion_inteligente_stock_3051_3052_3053_3054_3055_3056_3057_3058.py",2258,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_historico_inteligente_precios.py",1930,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_historico_inteligente_stock.py",1758,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_host_ai_3_0_completo.py",1373,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_host_ai_3_0_stable.py",2232,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_ia_conversacional_3081_3082.py",1169,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_ia_conversacional_3081_3082_3083_3084.py",1511,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_ia_conversacional_3081_3082_3083_3084_3085_3086.py",1903,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_ia_conversacional_3081_3082_3083_3084_3085_3086_3087_3088.py",2361,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_importador_articulos_excel.py",2714,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_importador_escandallos_excel.py",2979,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_importador_inventario_excel.py",3177,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_inteligencia_compras_3041_3042_3043_3044.py",3177,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_inteligencia_compras_3041_3042_3043_3044_3045_3046.py",3134,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_inteligencia_compras_3041_3042_3043_3044_3045_3046_3047_3048.py",3506,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_lector_completo_lineas_factura.py",1757,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_lector_excel.py",2828,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_lector_facturas_con_ocr.py",2373,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_lector_pdf_facturas.py",2740,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_mapeador_columnas_excel.py",3201,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_memoria_conversacional_308.py",1364,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_modelos_lineas_factura.py",1974,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_modelos_relacion_articulos_factura.py",2066,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_modulo_costes_inteligente.py",5217,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_motor_alertas_escandallos.py",1363,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_motor_alertas_produccion.py",1390,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_motor_alertas_stock.py",1524,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_motor_conversacional_308.py",1236,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_motor_escandallos_inteligente.py",4246,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_motor_ia_culinaria.py",3604,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_motor_inteligente_pedidos.py",1736,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_motor_ocr_simulado.py",1851,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_motor_optimizacion_carta.py",2606,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_motor_produccion_real.py",4225,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_motor_recomendaciones_compras.py",1019,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_optimizador_inteligente_produccion.py",2080,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_optimizador_inteligente_recetas.py",2182,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_optimizador_stock.py",1546,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_parser_lineas_factura.py",1997,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_pipeline_compras.py",2470,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_pipeline_produccion_completa.py",3301,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_pipeline_stock.py",2877,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_planificador_inteligente_produccion.py",1429,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_prediccion_inteligente_precios.py",2111,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_prediccion_inteligente_rentabilidad.py",2031,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_prediccion_necesidades_stock.py",1450,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_prediccion_roturas_stock.py",1249,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_produccion_3061_3062.py",1443,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_produccion_3061_3062_3063_3064.py",1891,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_produccion_3061_3062_3063_3064_3065_3066.py",2768,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_produccion_3061_3062_3063_3064_3065_3066_3067_3068.py",3482,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_reconciliador_inteligente_stock.py",1591,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_reconciliador_stock_factura.py",1866,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_registro_pipelines_api.py",2776,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_relacionador_automatico_articulos_factura.py",2799,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_replanificador_inteligente_produccion.py",1750,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_resolucion_conflictos_excel.py",2885,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_resumen_ejecutivo_importaciones.py",2030,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_selector_inteligente_motores.py",1106,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_simulador_costes_escandallos.py",1992,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_stock_por_ubicaciones.py",1673,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_validador_corrector_ocr.py",1322,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_validador_lineas_factura.py",2665,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/test_validador_relaciones_articulos_factura.py",2220,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/__pycache__/demo_host_ai_3.cpython-313.pyc",2143,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/__pycache__/main.cpython-313.pyc",746,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_actualizador_inteligente_precios_factura.cpython-313.pyc",3671,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_actualizador_inteligente_stock_factura.cpython-313.pyc",3477,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_alertas_inteligentes_precios.cpython-313.pyc",3304,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_alertas_inteligentes_stock.cpython-313.pyc",3312,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_analizador_inteligente_compras.cpython-313.pyc",3666,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_analizador_inteligente_escandallos.cpython-313.pyc",2774,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_analizador_inteligente_produccion.cpython-313.pyc",2387,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_analizador_inteligente_stock.cpython-313.pyc",2628,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_analizador_lenguaje_natural.cpython-313.pyc",1985,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_app_base_ejecutable.cpython-313.pyc",2819,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_aprendizaje_relacion_proveedor.cpython-313.pyc",3992,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_asignador_recursos_produccion.cpython-313.pyc",2385,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_asistente_conversacional.cpython-313.pyc",4985,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_asistente_importacion_excel.cpython-313.pyc",5978,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_asistente_inteligente_host_ai_308.cpython-313.pyc",2215,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_auditoria_importaciones_universales.cpython-313.pyc",4187,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_automatizador_inteligente_308.cpython-313.pyc",2582,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_base_actualizacion_precios_factura.cpython-313.pyc",3304,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_base_actualizacion_stock_factura.cpython-313.pyc",3219,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_base_datos_local.cpython-313.pyc",3801,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_base_importador_universal_facturas.cpython-313.pyc",4183,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_base_ocr_documentos.cpython-313.pyc",3464,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_buscador_articulos_parecidos.cpython-313.pyc",3887,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_cierre_escandallos_inteligentes.cpython-313.pyc",3118,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_cierre_gestion_inteligente_stock.cpython-313.pyc",2640,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_cierre_ia_conversacional_308.cpython-313.pyc",1994,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_cierre_importador_universal.cpython-313.pyc",2730,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_cierre_inteligencia_compras.cpython-313.pyc",3458,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_cierre_inteligente_produccion.cpython-313.pyc",2391,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_comparador_historico_escandallos.cpython-313.pyc",2920,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_comparador_inteligente_proveedores.cpython-313.pyc",2388,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_comparador_proveedores_precios.cpython-313.pyc",3423,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_control_ejecucion_produccion.cpython-313.pyc",3120,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_control_inteligente_movimientos_stock.cpython-313.pyc",2656,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_detector_anomalias_compras.cpython-313.pyc",4433,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_detector_campos_linea_factura.cpython-313.pyc",3366,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_detector_documentos_excel.cpython-313.pyc",5062,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_detector_proveedores_pdf.cpython-313.pyc",4112,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_ejecutor_importador_universal_facturas.cpython-313.pyc",4093,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_escandallos_inteligentes_3071_3072.cpython-313.pyc",2776,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_escandallos_inteligentes_3071_3072_3073_3074.cpython-313.pyc",4100,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_escandallos_inteligentes_3071_3072_3073_3074_3075_3076.cpython-313.pyc",4596,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_escandallos_inteligentes_3071_3072_3073_3074_3075_3076_3077_3078.cpython-313.pyc",5766,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_generador_inteligente_respuestas.cpython-313.pyc",2379,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_gestion_inteligente_stock_3051_3052.cpython-313.pyc",2910,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_gestion_inteligente_stock_3051_3052_3053_3054.cpython-313.pyc",3748,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_gestion_inteligente_stock_3051_3052_3053_3054_3055_3056.cpython-313.pyc",4635,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_gestion_inteligente_stock_3051_3052_3053_3054_3055_3056_3057_3058.cpython-313.pyc",3539,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_historico_inteligente_precios.cpython-313.pyc",3387,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_historico_inteligente_stock.cpython-313.pyc",3231,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_host_ai_3_0_stable.cpython-313.pyc",3907,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_ia_conversacional_3081_3082.cpython-313.pyc",2447,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_ia_conversacional_3081_3082_3083_3084.cpython-313.pyc",3140,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_ia_conversacional_3081_3082_3083_3084_3085_3086.cpython-313.pyc",3633,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_ia_conversacional_3081_3082_3083_3084_3085_3086_3087_3088.cpython-313.pyc",4428,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_importador_articulos_excel.cpython-313.pyc",4764,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_importador_escandallos_excel.cpython-313.pyc",5190,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_importador_inventario_excel.cpython-313.pyc",5655,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_inteligencia_compras_3041_3042_3043_3044.cpython-313.pyc",4503,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_inteligencia_compras_3041_3042_3043_3044_3045_3046.cpython-313.pyc",4965,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_inteligencia_compras_3041_3042_3043_3044_3045_3046_3047_3048.cpython-313.pyc",5711,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_lector_completo_lineas_factura.cpython-313.pyc",3082,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_lector_excel.cpython-313.pyc",4869,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_lector_facturas_con_ocr.cpython-313.pyc",4102,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_lector_pdf_facturas.cpython-313.pyc",4673,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_mapeador_columnas_excel.cpython-313.pyc",5487,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_memoria_conversacional_308.cpython-313.pyc",2604,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_modelos_lineas_factura.cpython-313.pyc",3368,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_modelos_relacion_articulos_factura.cpython-313.pyc",3418,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_modulo_costes_inteligente.cpython-313.pyc",6762,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_motor_alertas_escandallos.cpython-313.pyc",2404,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_motor_alertas_produccion.cpython-313.pyc",2542,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_motor_alertas_stock.cpython-313.pyc",2848,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_motor_conversacional_308.cpython-313.pyc",2572,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_motor_escandallos_inteligente.cpython-313.pyc",5916,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_motor_ia_culinaria.cpython-313.pyc",5164,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_motor_inteligente_pedidos.cpython-313.pyc",3281,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_motor_ocr_simulado.cpython-313.pyc",3513,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_motor_optimizacion_carta.cpython-313.pyc",3858,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_motor_produccion_real.cpython-313.pyc",6125,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_motor_recomendaciones_compras.cpython-313.pyc",2138,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_optimizador_inteligente_produccion.cpython-313.pyc",3474,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_optimizador_inteligente_recetas.cpython-313.pyc",3118,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_optimizador_stock.cpython-313.pyc",3002,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_parser_lineas_factura.cpython-313.pyc",3485,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_pipeline_compras.cpython-313.pyc",3933,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_pipeline_produccion_completa.cpython-313.pyc",5290,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_pipeline_stock.cpython-313.pyc",4767,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_planificador_inteligente_produccion.cpython-313.pyc",2446,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_prediccion_inteligente_precios.cpython-313.pyc",3832,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_prediccion_inteligente_rentabilidad.cpython-313.pyc",2988,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_prediccion_necesidades_stock.cpython-313.pyc",2564,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_prediccion_roturas_stock.cpython-313.pyc",2444,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_produccion_3061_3062.cpython-313.pyc",2445,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_produccion_3061_3062_3063_3064.cpython-313.pyc",3087,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_produccion_3061_3062_3063_3064_3065_3066.cpython-313.pyc",4434,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_produccion_3061_3062_3063_3064_3065_3066_3067_3068.cpython-313.pyc",5708,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_reconciliador_inteligente_stock.cpython-313.pyc",2865,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_reconciliador_stock_factura.cpython-313.pyc",3313,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_registro_pipelines_api.cpython-313.pyc",3916,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_relacionador_automatico_articulos_factura.cpython-313.pyc",4090,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_replanificador_inteligente_produccion.cpython-313.pyc",2993,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_resolucion_conflictos_excel.cpython-313.pyc",4500,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_resumen_ejecutivo_importaciones.cpython-313.pyc",3243,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_selector_inteligente_motores.cpython-313.pyc",2132,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_simulador_costes_escandallos.cpython-313.pyc",2917,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/TESTS/__pycache__/test_stock_por_ubicaciones.cpython-313.pyc",3029,"copia_anidada_del_proyecto"
